"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Treatment.optim.D4.r24.Rdata" 4 3493.05912259326 3003.76314860316 6155.52629720632 14.1119782304885 2.88705304292098 1.95780394556568 1.77973238841774 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.928500222079894 0.0388611584268345 0.0178708255384145 0.0147677939548572 2.29872313774727e-34 2.29872313774727e-34 2.29872313774727e-34 2.29872313774727e-34 2.29872313774727e-34 2.29872313774727e-34
"Treatment.optim.D4.r25.Rdata" 4 3506.08923751667 3010.27820606486 6168.55641212972 13.944705848811 2.12411485685556 1.93188661669599 0.185196565674557 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959166289158739 0.0222551837558748 0.0184093501907502 0.000169176894635489 2.43195560289889e-34 2.43195560289889e-34 2.43195560289889e-34 2.43195560289889e-34 2.43195560289889e-34 2.43195560289889e-34
"Treatment.optim.D4.r26.Rdata" 4 3499.93364471039 3007.20040966173 6162.40081932345 14.0977238849527 2.33987157779668 1.39658150152926 1.21649563254159 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.957114122249407 0.0263663351313483 0.009392869624039 0.00712667299520531 2.37435785340667e-34 2.37435785340667e-34 2.37435785340667e-34 2.37435785340667e-34 2.37435785340667e-34 2.37435785340667e-34
"Treatment.optim.D4.r27.Rdata" 4 3496.70933731992 3005.58825596649 6159.17651193298 14.2528638367729 3.21650243548802 1.46250141287094 0.278710517357416 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941761274165849 0.047962777487544 0.00991583163928201 0.000360116707324704 2.28568830724386e-34 2.28568830724386e-34 2.28568830724386e-34 2.28568830724386e-34 2.28568830724386e-34 2.28568830724386e-34
"Treatment.optim.D4.r28.Rdata" 4 3465.94391499815 2990.2055448056 6128.4110896112 15.0799154432304 3.39257500853072 2.12393887710237 0.908295529221751 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.931030851249788 0.0471221585983453 0.0184692937388586 0.00337769641300783 2.01858346074715e-34 2.01858346074715e-34 2.01858346074715e-34 2.01858346074715e-34 2.01858346074715e-34 2.01858346074715e-34
"Treatment.optim.D4.r29.Rdata" 4 3493.55623474637 3004.01170467972 6156.02340935943 14.135570308524 2.98141441112357 1.47410154212254 0.961700109981253 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.943405965566477 0.0419678422440677 0.0102595130700083 0.00436667911944706 2.32783610021411e-34 2.32783610021411e-34 2.32783610021411e-34 2.32783610021411e-34 2.32783610021411e-34 2.32783610021411e-34
"Treatment.optim.D4.r3.Rdata" 4 3482.79654176617 2998.63185818962 6145.26371637923 14.6943227348237 2.85872633853525 1.87548620536795 1.74251486360797 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.936153604436352 0.0354317931230959 0.0152502061294632 0.0131643963110888 2.13760972438137e-34 2.13760972438137e-34 2.13760972438137e-34 2.13760972438137e-34 2.13760972438137e-34 2.13760972438137e-34
"Treatment.optim.D4.r30.Rdata" 4 3494.68475039654 3004.5759625048 6157.1519250096 13.9861201009005 2.7102779165968 1.55961401958008 0.329919577113493 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.951888438170367 0.0357453207320557 0.0118365682393744 0.000529672858203151 2.39923062435562e-34 2.39923062435562e-34 2.39923062435562e-34 2.39923062435562e-34 2.39923062435562e-34 2.39923062435562e-34
"Treatment.optim.D4.r31.Rdata" 4 3465.28618843027 2989.87668152166 6127.75336304333 14.7310343425814 2.84960511571914 2.42466034570322 1.32151930891649 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.932349271108218 0.0348884371371083 0.0252588731155339 0.00750341863913993 2.11832505323145e-34 2.11832505323145e-34 2.11832505323145e-34 2.11832505323145e-34 2.11832505323145e-34 2.11832505323145e-34
"Treatment.optim.D4.r32.Rdata" 4 3605.33813355115 3059.90265408211 6267.80530816421 14.6245426584668 1.70717408417554 1.25772035557412 0.786713628081654 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.976642017985146 0.0133084181008837 0.00722335563297373 0.00282620828099663 2.25139277815789e-34 2.25139277815789e-34 2.25139277815789e-34 2.25139277815789e-34 2.25139277815789e-34 2.25139277815789e-34
"Treatment.optim.D4.r33.Rdata" 4 3510.7288950338 3012.59803482343 6173.19606964686 14.1078639353325 2.66986030242431 1.81815292107735 0.812322546891096 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.947204406018045 0.0339233130902352 0.0157319298349799 0.00314035105674025 2.34639776152802e-34 2.34639776152802e-34 2.34639776152802e-34 2.34639776152802e-34 2.34639776152802e-34 2.34639776152802e-34
"Treatment.optim.D4.r34.Rdata" 4 3470.93402462953 2992.70059962129 6133.40119924259 14.5379120816327 3.01624649808048 1.80503935730477 1.34775920529522 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937157855203551 0.0403405982877944 0.014447144780148 0.00805440172850694 2.18619614654672e-34 2.18619614654672e-34 2.18619614654672e-34 2.18619614654672e-34 2.18619614654672e-34 2.18619614654672e-34
"Treatment.optim.D4.r35.Rdata" 4 3491.88024721178 3003.17371091242 6154.34742182484 14.6036323612498 2.55131695619846 1.66019518324046 1.14906245855998 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.95271064791305 0.029078236694777 0.0123128201400691 0.00589829525210408 2.20251912151279e-34 2.20251912151279e-34 2.20251912151279e-34 2.20251912151279e-34 2.20251912151279e-34 2.20251912151279e-34
"Treatment.optim.D4.r36.Rdata" 4 3463.13567792299 2988.80142626802 6125.60285253604 14.7727857102559 3.9767229810846 1.48690547647547 1.10310194493917 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.9189730895835 0.0665930146747557 0.00930989364889601 0.00512400209284783 2.07614866654856e-34 2.07614866654856e-34 2.07614866654856e-34 2.07614866654856e-34 2.07614866654856e-34 2.07614866654856e-34
"Treatment.optim.D4.r37.Rdata" 4 3456.65518440656 2985.56117950981 6119.12235901962 14.4559783066692 2.96875540437832 2.31756562280198 1.75533872257771 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.923683937621021 0.038956259577608 0.0237406440352325 0.0136191587661388 2.17925909328693e-34 2.17925909328693e-34 2.17925909328693e-34 2.17925909328693e-34 2.17925909328693e-34 2.17925909328693e-34
"Treatment.optim.D4.r38.Rdata" 4 3473.89850638631 2994.18284049969 6136.36568099937 14.7313982152345 3.12932936529946 1.61416340596539 1.14437824257784 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.940587234636162 0.0424437446002249 0.0112929170018903 0.00567610376172246 2.13693637879738e-34 2.13693637879738e-34 2.13693637879738e-34 2.13693637879738e-34 2.13693637879738e-34 2.13693637879738e-34
"Treatment.optim.D4.r39.Rdata" 4 3510.23620257983 3012.35168859644 6172.70337719288 13.9314612768226 2.16808231652612 1.87160689915897 0.309960811947969 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.958991221957772 0.0232259144525581 0.0173081464990314 0.000474717090638455 2.43613717214839e-34 2.43613717214839e-34 2.43613717214839e-34 2.43613717214839e-34 2.43613717214839e-34 2.43613717214839e-34
"Treatment.optim.D4.r4.Rdata" 4 3472.04411450548 2993.25564455927 6134.51128911854 14.5506176691724 2.56827489449609 2.06068037587394 1.20432139090808 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.945124555853833 0.0294448401617877 0.0189560331174988 0.00647457086688059 2.20093207283839e-34 2.20093207283839e-34 2.20093207283839e-34 2.20093207283839e-34 2.20093207283839e-34 2.20093207283839e-34
"Treatment.optim.D4.r40.Rdata" 4 3521.59994835485 3018.03356148396 6184.06712296791 14.0736297843846 2.53468644920617 1.47199204227682 0.924332814262006 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.954480951591583 0.0309601821295766 0.0104415733849372 0.00411729289390357 2.37594001409713e-34 2.37594001409713e-34 2.37594001409713e-34 2.37594001409713e-34 2.37594001409713e-34 2.37594001409713e-34
"Treatment.optim.D4.r41.Rdata" 4 3506.8914003618 3010.67928748743 6169.35857497485 13.7738628524567 2.51678663529409 1.50899501466837 0.251986786902535 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.956275013692952 0.0319274400264593 0.0114774896437747 0.000320056636813853 2.48514509784482e-34 2.48514509784482e-34 2.48514509784482e-34 2.48514509784482e-34 2.48514509784482e-34 2.48514509784482e-34
"Treatment.optim.D4.r42.Rdata" 4 3487.04470432761 3000.75593947033 6149.51187894066 14.9616151455516 2.72660572333794 2.27529873857793 1.1164794097619 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941702003920124 0.0312752809708811 0.0217787719886785 0.00524394312031594 2.07413484193022e-34 2.07413484193022e-34 2.07413484193022e-34 2.07413484193022e-34 2.07413484193022e-34 2.07413484193022e-34
"Treatment.optim.D4.r43.Rdata" 4 3523.87137877496 3019.16927669401 6186.33855338802 14.099710003786 2.16882464253381 1.56565323653275 0.614888920827348 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.963490636745514 0.0227969116439187 0.011880050806827 0.0018324008037402 2.38950304723983e-34 2.38950304723983e-34 2.38950304723983e-34 2.38950304723983e-34 2.38950304723983e-34 2.38950304723983e-34
"Treatment.optim.D4.r44.Rdata" 4 3475.45736025089 2994.96226743197 6137.92453486395 14.5577314658717 2.63430908784557 2.04144709404045 0.905520419639109 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.946719622182518 0.0310004095020023 0.0186170227320414 0.00366294558343812 2.20249241498289e-34 2.20249241498289e-34 2.20249241498289e-34 2.20249241498289e-34 2.20249241498289e-34 2.20249241498289e-34
"Treatment.optim.D4.r45.Rdata" 4 3579.95199018416 3047.20958239861 6242.41916479722 13.4414386410402 1.82824003827268 0.870317085375201 0.0279377395322581 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.977806850987907 0.0180895598354598 0.00409936498029076 4.22419634217862e-06 2.66834523741517e-34 2.66834523741517e-34 2.66834523741517e-34 2.66834523741517e-34 2.66834523741517e-34 2.66834523741517e-34
"Treatment.optim.D4.r46.Rdata" 4 3462.42898433358 2988.44807947332 6124.89615894664 14.875399521417 3.34771180667161 2.0174711992933 1.04758387907994 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.931097675628668 0.0471578604412283 0.017126659052714 0.00461780487738982 2.0746193100066e-34 2.0746193100066e-34 2.0746193100066e-34 2.0746193100066e-34 2.0746193100066e-34 2.0746193100066e-34
"Treatment.optim.D4.r47.Rdata" 4 3511.28323141503 3012.87520301404 6173.75040602809 13.8991296142371 2.39957726421199 1.77598786589862 0.903814378534732 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.952053842631298 0.0283763006728807 0.0155441253174276 0.00402573137839389 2.42977887232453e-34 2.42977887232453e-34 2.42977887232453e-34 2.42977887232453e-34 2.42977887232453e-34 2.42977887232453e-34
"Treatment.optim.D4.r48.Rdata" 4 3556.17163255886 3035.31940358596 6218.63880717192 13.5817651459036 1.67073281315352 1.52975416674749 0.881892299706456 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.968959820243063 0.014662476874779 0.0122923983406694 0.00408530454148829 2.58984508320828e-34 2.58984508320828e-34 2.58984508320828e-34 2.58984508320828e-34 2.58984508320828e-34 2.58984508320828e-34
"Treatment.optim.D4.r49.Rdata" 4 3479.01876184515 2996.74296822911 6141.48593645821 14.9635451736731 2.65380144964329 2.10339825236797 1.39788608911206 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.943449608268562 0.0296747155257454 0.0186420096234825 0.00823366658221054 2.07744799711232e-34 2.07744799711232e-34 2.07744799711232e-34 2.07744799711232e-34 2.07744799711232e-34 2.07744799711232e-34
"Treatment.optim.D4.r5.Rdata" 4 3487.23635356894 3000.851764091 6149.703528182 14.549607202707 2.56388924093538 1.83862952543683 1.15465482451326 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.949379333869028 0.0294805618340893 0.0151609248834965 0.00597917941338665 2.21114736201337e-34 2.21114736201337e-34 2.21114736201337e-34 2.21114736201337e-34 2.21114736201337e-34 2.21114736201337e-34
"Treatment.optim.D4.r50.Rdata" 4 3472.10714768819 2993.28716115062 6134.57432230125 14.2780037696656 3.57540497369763 1.51872592106456 1.36817844057558 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.923187646773236 0.0578902573024633 0.0104451290660556 0.00847696685824467 2.2327261087797e-34 2.2327261087797e-34 2.2327261087797e-34 2.2327261087797e-34 2.2327261087797e-34 2.2327261087797e-34
"Treatment.optim.D4.r6.Rdata" 4 3473.04826464493 2993.75771962899 6135.51543925799 14.8864393171645 3.22700275454157 1.83279587337334 1.50490295809594 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.932514793470063 0.0438200369686936 0.0141352099709339 0.00952995959030896 2.07469623267384e-34 2.07469623267384e-34 2.07469623267384e-34 2.07469623267384e-34 2.07469623267384e-34 2.07469623267384e-34
"Treatment.optim.D4.r7.Rdata" 4 3603.01331788483 3058.74024624894 6265.48049249789 13.2104192258171 2.00887285182738 0.643860602351348 0.0703226718268726 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.975107192744175 0.0225488324438249 0.0023163429668874 2.76318451131135e-05 2.7548604935462e-34 2.7548604935462e-34 2.7548604935462e-34 2.7548604935462e-34 2.7548604935462e-34 2.7548604935462e-34
"Treatment.optim.D4.r8.Rdata" 4 3512.09086390983 3013.27901926144 6174.55803852289 14.002605533863 2.24675250952698 1.70203976534913 0.443869129590363 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.960130924405581 0.0247185630056324 0.0141857451621091 0.000964767426677063 2.4143109261711e-34 2.4143109261711e-34 2.4143109261711e-34 2.4143109261711e-34 2.4143109261711e-34 2.4143109261711e-34
"Treatment.optim.D4.r9.Rdata" 4 3525.56714331911 3020.01715896608 6188.03431793216 14.0634134223191 2.31917506849218 1.31329686629658 1.0495099028717 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.960167890866372 0.0261115563370787 0.00837320080837798 0.00534735198817159 2.39357004813914e-34 2.39357004813914e-34 2.39357004813914e-34 2.39357004813914e-34 2.39357004813914e-34 2.39357004813914e-34
"Treatment.optim.D5.r1.Rdata" 5 3534.28919633476 3024.37818547391 6218.75637094781 15.2260131052364 2.94161425533824 1.10539766679085 0.228215933553125 0.0535900849719933 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.958926645478764 0.0357918734253041 0.00505417267039978 0.000215429370912323 1.18790546201764e-05 2.03935784962217e-34 2.03935784962217e-34 2.03935784962217e-34 2.03935784962217e-34 2.03935784962217e-34
"Treatment.optim.D5.r10.Rdata" 5 3489.85582804624 3002.16150132965 6174.3230026593 14.8297432855486 2.10586025489413 1.98386046358967 1.20857541189161 0.324633125333714 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.956771550638725 0.019293014154361 0.0171223445427773 0.00635460405840835 0.000458486605728026 2.14497106426455e-34 2.14497106426455e-34 2.14497106426455e-34 2.14497106426455e-34 2.14497106426455e-34
"Treatment.optim.D5.r11.Rdata" 5 3468.56891426921 2991.51804444114 6153.03608888227 14.4715078544544 3.11518736817395 1.8707392570381 0.994611132781553 0.267421187976238 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.936229318494923 0.043383342964225 0.0156452024620638 0.00442243338519501 0.000319702693592962 2.2041194084696e-34 2.2041194084696e-34 2.2041194084696e-34 2.2041194084696e-34 2.2041194084696e-34
"Treatment.optim.D5.r12.Rdata" 5 3542.58168748396 3028.52443104851 6227.04886209702 14.1314775818726 1.95075134806607 1.49744518698795 0.592665101489434 0.164845105947019 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.968823756518689 0.0184617754025169 0.0108785622289479 0.00170407357450109 0.000131832275344997 2.3919389054274e-34 2.3919389054274e-34 2.3919389054274e-34 2.3919389054274e-34 2.3919389054274e-34
"Treatment.optim.D5.r13.Rdata" 5 3486.00470783997 3000.23594122652 6170.47188245303 14.2489025113268 2.86987380295632 1.62518883624488 0.349894473242164 0.0866041241792601 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.948573095285562 0.0384798678642802 0.0123400134495627 0.000571981704374378 3.50416962204088e-05 2.30350109572822e-34 2.30350109572822e-34 2.30350109572822e-34 2.30350109572822e-34 2.30350109572822e-34
