"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Control.optim.D4.r27.Rdata" 4 51962.4067592366 28228.4610719516 56604.9221439033 21.9238798530258 4.53931188521918 2.90912521415087 1.87863454955458 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.936488325581744 0.0401464905715463 0.0164889260378908 0.00687625780881886 9.60611965410401e-35 9.60611965410401e-35 9.60611965410401e-35 9.60611965410401e-35 9.60611965410401e-35 9.60611965410401e-35
"Control.optim.D4.r28.Rdata" 4 51693.9210809607 28094.2182328137 56336.4364656274 24.164420904883 7.19882803855326 4.9178889697483 1.89490301789106 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.880034398075834 0.0781034940912711 0.0364505682544562 0.00541153957843917 7.43065871857385e-35 7.43065871857385e-35 7.43065871857385e-35 7.43065871857385e-35 7.43065871857385e-35 7.43065871857385e-35
"Control.optim.D4.r29.Rdata" 4 51834.396810067 28164.4560973668 56476.9121947337 30.0169248517654 5.5140179431728 2.55479356033518 2.21219927665047 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.955639189314234 0.0322476376558096 0.00692266284869478 0.00519051018126198 5.22928132007517e-35 5.22928132007517e-35 5.22928132007517e-35 5.22928132007517e-35 5.22928132007517e-35 5.22928132007517e-35
"Control.optim.D4.r3.Rdata" 4 51881.3425887638 28187.9289867153 56523.8579734305 23.1057042135653 6.03518016199479 4.97692980406815 1.80885603725916 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.89225971199951 0.0608742107168809 0.0413976697569555 0.005468407526654 8.2401158174193e-35 8.2401158174193e-35 8.2401158174193e-35 8.2401158174193e-35 8.2401158174193e-35 8.2401158174193e-35
"Control.optim.D4.r30.Rdata" 4 51894.1201212932 28194.3177529799 56536.6355059599 25.4638794735164 5.04348478921353 2.03122112753446 1.55451191018302 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.952998740430851 0.0373856225841863 0.00606397771984665 0.00355165926511557 7.24642226245961e-35 7.24642226245961e-35 7.24642226245961e-35 7.24642226245961e-35 7.24642226245961e-35 7.24642226245961e-35
"Control.optim.D4.r31.Rdata" 4 52452.8724284746 28473.6939065707 57095.3878131413 21.8832051971332 4.85770340873992 2.9509487187641 1.76370975744867 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.93113612339625 0.0458831578566826 0.0169322485490105 0.00604847019805694 9.5867579199632e-35 9.5867579199632e-35 9.5867579199632e-35 9.5867579199632e-35 9.5867579199632e-35 9.5867579199632e-35
"Control.optim.D4.r32.Rdata" 4 52281.6258306538 28388.0706076603 56924.1412153205 24.6561422822304 6.07505064781794 1.57577575512054 1.07878858626233 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937464237051 0.0569120539991308 0.00382906979132 0.00179463915854877 7.60299850061289e-35 7.60299850061289e-35 7.60299850061289e-35 7.60299850061289e-35 7.60299850061289e-35 7.60299850061289e-35
"Control.optim.D4.r33.Rdata" 4 52389.31479362 28441.9150891434 57031.8301782867 24.1628922719852 5.94982728993934 4.62190130088549 2.76347346359732 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.900656009349611 0.0546097054944254 0.032953568437369 0.0117807167185941 7.60574160469192e-35 7.60574160469192e-35 7.60574160469192e-35 7.60574160469192e-35 7.60574160469192e-35 7.60574160469192e-35
"Control.optim.D4.r34.Rdata" 4 51814.4678733759 28154.4916290213 56456.9832580426 23.2029377434312 7.46504535917687 3.14434133960371 1.52031318680807 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.88796804609285 0.0919128621428235 0.0163068756462347 0.00381221611809218 8.13189643938337e-35 8.13189643938337e-35 8.13189643938337e-35 8.13189643938337e-35 8.13189643938337e-35 8.13189643938337e-35
"Control.optim.D4.r35.Rdata" 4 52093.4647543054 28293.990069486 56735.9801389721 28.1370383879413 5.89587933044151 2.42734586189402 1.55382617937005 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.948407038692876 0.0416423447187735 0.00705831969633107 0.0028922968920194 5.90634013063007e-35 5.90634013063007e-35 5.90634013063007e-35 5.90634013063007e-35 5.90634013063007e-35 5.90634013063007e-35
"Control.optim.D4.r36.Rdata" 4 51883.6639029033 28189.089643785 56526.17928757 25.0142887367672 5.71900258066735 4.19718758455491 1.83149231240885 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.920991550878855 0.0481415328128015 0.0259296161664246 0.00493730014191909 7.25704439485671e-35 7.25704439485671e-35 7.25704439485671e-35 7.25704439485671e-35 7.25704439485671e-35 7.25704439485671e-35
"Control.optim.D4.r37.Rdata" 4 52100.5055703743 28297.5104775205 56743.020955041 24.6986250872773 5.57974697838169 2.60734813610229 1.65895384150905 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937477193407259 0.0478458381589002 0.0104475197456898 0.00422944868815109 7.57697067660075e-35 7.57697067660075e-35 7.57697067660075e-35 7.57697067660075e-35 7.57697067660075e-35 7.57697067660075e-35
"Control.optim.D4.r38.Rdata" 4 51758.7996431712 28126.6575139189 56401.3150278379 29.7402653140122 6.39154165585952 4.29175412163459 2.44057784817248 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.931318690696836 0.0430149962353989 0.0193944874889912 0.0062718255787734 5.19145498673086e-35 5.19145498673086e-35 5.19145498673086e-35 5.19145498673086e-35 5.19145498673086e-35 5.19145498673086e-35
"Control.optim.D4.r39.Rdata" 4 51883.1578325271 28188.8366085969 56525.6732171939 25.1158068471365 5.60275210393518 2.71034069720624 1.81742128251049 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937519208060526 0.0466539822914091 0.0109177633911865 0.00490904625687831 7.3276776546221e-35 7.3276776546221e-35 7.3276776546221e-35 7.3276776546221e-35 7.3276776546221e-35 7.3276776546221e-35
"Control.optim.D4.r4.Rdata" 4 51899.3920848608 28196.9537347638 56541.9074695276 25.4891659890773 5.55964689441362 3.30210052108501 1.349075064463 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937066802249975 0.0445814018030299 0.0157267825059331 0.00262501344106183 7.11114856958103e-35 7.11114856958103e-35 7.11114856958103e-35 7.11114856958103e-35 7.11114856958103e-35 7.11114856958103e-35
"Control.optim.D4.r40.Rdata" 4 52657.8077998773 28576.161592272 57300.323184544 21.9596404530523 5.1032216167812 2.22303534694083 0.798822092369915 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.938458782068246 0.0506819843127807 0.00961739578444514 0.00124183783452837 9.5950049590778e-35 9.5950049590778e-35 9.5950049590778e-35 9.5950049590778e-35 9.5950049590778e-35 9.5950049590778e-35
"Control.optim.D4.r41.Rdata" 4 51445.0115342455 27969.7634594561 56087.5269189122 27.2498306787251 14.9937934558218 6.13996234731352 1.78780926273698 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.736468193406879 0.222971536795754 0.0373902005781143 0.00317006921925273 4.88997715390868e-35 4.88997715390868e-35 4.88997715390868e-35 4.88997715390868e-35 4.88997715390868e-35 4.88997715390868e-35
"Control.optim.D4.r42.Rdata" 4 51713.4623618712 28103.9888732689 56355.9777465379 25.6853955869163 4.16819062805323 3.5959012323491 2.69578824745472 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.946119327613512 0.0249154389299553 0.0185433803363346 0.0104218531201985 7.07056058369127e-35 7.07056058369127e-35 7.07056058369127e-35 7.07056058369127e-35 7.07056058369127e-35 7.07056058369127e-35
"Control.optim.D4.r43.Rdata" 4 51704.9345864075 28099.7249855371 56347.4499710742 24.5163703929091 5.25139859894656 3.80730644006149 2.08946171803649 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.928279131007567 0.0425908401282047 0.0223873096278643 0.00674271923636433 7.61459290589198e-35 7.61459290589198e-35 7.61459290589198e-35 7.61459290589198e-35 7.61459290589198e-35 7.61459290589198e-35
"Control.optim.D4.r44.Rdata" 4 51897.5489852359 28196.0321849513 56540.0643699026 23.7650632186024 10.6494724954581 5.86017026887011 1.63578019566778 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.789671151276845 0.158571274579094 0.0480163113383879 0.00374126280567355 6.89364278724532e-35 6.89364278724532e-35 6.89364278724532e-35 6.89364278724532e-35 6.89364278724532e-35 6.89364278724532e-35
"Control.optim.D4.r45.Rdata" 4 51827.1712603092 28160.8433224879 56469.6866449759 24.8824368635511 7.19620358236445 3.06520478785675 1.8401557811057 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.905562749579884 0.0757424955741292 0.0137420561404768 0.00495269870550967 7.21129361861972e-35 7.21129361861972e-35 7.21129361861972e-35 7.21129361861972e-35 7.21129361861972e-35 7.21129361861972e-35
"Control.optim.D4.r46.Rdata" 4 51913.3203830176 28203.9178838422 56555.8357676843 23.8688461572891 6.56845042968828 4.56146591562195 1.84145052660943 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.894292529596924 0.0677240007460829 0.0326607099206142 0.00532275973637858 7.73922019404603e-35 7.73922019404603e-35 7.73922019404603e-35 7.73922019404603e-35 7.73922019404603e-35 7.73922019404603e-35
"Control.optim.D4.r47.Rdata" 4 51764.4562693821 28129.4858270244 56406.9716540488 27.8129651887081 5.1449757801437 2.16885585808981 1.91924260150946 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.95688103138662 0.0327438717324733 0.00581868357674654 0.00455641330416051 6.09879186005205e-35 6.09879186005205e-35 6.09879186005205e-35 6.09879186005205e-35 6.09879186005205e-35 6.09879186005205e-35
"Control.optim.D4.r48.Rdata" 4 51741.9541308278 28118.2347577473 56384.4695154945 27.3481015411977 8.99424375397424 4.66496840047276 2.27655645574969 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.873982079431621 0.0945316997237566 0.0254299538964653 0.006056266948157 5.7614077332967e-35 5.7614077332967e-35 5.7614077332967e-35 5.7614077332967e-35 5.7614077332967e-35 5.7614077332967e-35
"Control.optim.D4.r49.Rdata" 4 51660.7983008337 28077.6568427502 56303.3136855005 24.8392698615585 7.55352450870174 5.12939754654097 2.01173926073634 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.87590404611025 0.0809987219324611 0.0373518055774376 0.00574542637985111 6.99937612550609e-35 6.99937612550609e-35 6.99937612550609e-35 6.99937612550609e-35 6.99937612550609e-35 6.99937612550609e-35
"Control.optim.D4.r5.Rdata" 4 52297.0336488125 28395.7745167396 56939.5490334792 25.9277782765822 3.53880928551376 1.6926966509735 0.675175456676386 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.976973703652665 0.0181997986122862 0.00416399822750811 0.000662499507540538 7.16527259029001e-35 7.16527259029001e-35 7.16527259029001e-35 7.16527259029001e-35 7.16527259029001e-35 7.16527259029001e-35
"Control.optim.D4.r50.Rdata" 4 51541.8087991325 28018.1620918996 56184.3241837992 34.0373683294677 6.75863671494499 3.80396958829634 2.3591023847146 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.946322781692408 0.0373117443560852 0.0118195629815449 0.00454591096996195 4.02724265109576e-35 4.02724265109576e-35 4.02724265109576e-35 4.02724265109576e-35 4.02724265109576e-35 4.02724265109576e-35
"Control.optim.D4.r6.Rdata" 4 51653.3386176406 28073.9270011536 56295.8540023073 26.7434901318372 4.22848165657549 2.98259635008975 2.61539733748569 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.955108344169516 0.0238773086595318 0.0118796989692555 0.00913464820169654 6.58410764468962e-35 6.58410764468962e-35 6.58410764468962e-35 6.58410764468962e-35 6.58410764468962e-35 6.58410764468962e-35
"Control.optim.D4.r7.Rdata" 4 51876.0186125547 28185.2669986107 56518.5339972214 25.9224962752873 5.72261225598744 4.59253678449107 1.7454159177731 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.921952078959909 0.0449307168638998 0.0289374323806573 0.00417977179553404 6.76449153148976e-35 6.76449153148976e-35 6.76449153148976e-35 6.76449153148976e-35 6.76449153148976e-35 6.76449153148976e-35
"Control.optim.D4.r8.Rdata" 4 52026.6566676399 28260.5860261533 56669.1720523066 26.1744338599154 5.08944791983159 3.40075556782568 2.29952454486711 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941258426053486 0.0355873485922042 0.0158893129482404 0.00726491240606943 6.77383687908425e-35 6.77383687908425e-35 6.77383687908425e-35 6.77383687908425e-35 6.77383687908425e-35 6.77383687908425e-35
"Control.optim.D4.r9.Rdata" 4 51994.1604257348 28244.3379052008 56636.6758104015 21.9332603576947 5.21912910991644 2.38392079765954 1.71506599224721 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.930621714548609 0.0526942072235689 0.0109938659950272 0.00569021223279441 9.53777877589101e-35 9.53777877589101e-35 9.53777877589101e-35 9.53777877589101e-35 9.53777877589101e-35 9.53777877589101e-35
"Control.optim.D5.r1.Rdata" 5 51362.6211609974 27928.5682728321 56027.1365456641 21.4967188878786 6.61250090013058 5.45069937562256 2.39344151753197 1.56928213114362 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.849878273482488 0.0804162581017971 0.0546407726994774 0.0105355694155574 0.0045291263006798 9.06760980554064e-35 9.06760980554064e-35 9.06760980554064e-35 9.06760980554064e-35 9.06760980554064e-35
"Control.optim.D5.r10.Rdata" 5 51483.0204925678 27988.7679386172 56147.5358772345 22.3172364316195 6.03036953088551 3.28944319695869 1.96648725056482 1.09851581916718 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.905037558004454 0.0660805463469526 0.0196621296742473 0.00702696909657354 0.00219279687777285 8.95913796282322e-35 8.95913796282322e-35 8.95913796282322e-35 8.95913796282322e-35 8.95913796282322e-35
"Control.optim.D5.r11.Rdata" 5 51356.3468190756 27925.4311018712 56020.8622037423 25.5210660187934 9.41009567279154 5.69198165522494 2.17872879770356 1.4960800416334 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.835826399716457 0.113633541006974 0.0415762624953749 0.0060915078742919 0.00287228890690242 6.32701571685167e-35 6.32701571685167e-35 6.32701571685167e-35 6.32701571685167e-35 6.32701571685167e-35
"Control.optim.D5.r12.Rdata" 5 51527.1937109025 28010.8545477846 56191.7090955692 20.2876322246172 4.50985547162974 2.9571892660082 2.25676546698774 1.7322065233213 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.917156488633337 0.0453216762923302 0.0194867295814566 0.0113488948307867 0.00668621066209 1.09865457150611e-34 1.09865457150611e-34 1.09865457150611e-34 1.09865457150611e-34 1.09865457150611e-34
"Control.optim.D5.r13.Rdata" 5 51741.7622920874 28118.1388383771 56406.2776767541 28.079402325693 6.94314502417774 6.10671005995324 2.2241271467761 1.57107596394638 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.894579455542055 0.0546960135345095 0.0423114396413252 0.00561257843169202 0.00280051285041782 5.59401532812951e-35 5.59401532812951e-35 5.59401532812951e-35 5.59401532812951e-35 5.59401532812951e-35
"Control.optim.D5.r14.Rdata" 5 51507.9321376851 28001.2237611759 56172.4475223518 24.5375437461153 6.88133699344192 2.79473141855177 2.0302547692472 1.26706760150062 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.908156272197118 0.071423983185185 0.011780902660051 0.00621726661639087 0.00242157534125481 7.43667605680099e-35 7.43667605680099e-35 7.43667605680099e-35 7.43667605680099e-35 7.43667605680099e-35
"Control.optim.D5.r15.Rdata" 5 51575.1244845397 28034.8199346032 56239.6398692064 19.1020608473379 3.74130023824579 2.57119939745202 1.69810069884026 1.58634165600643 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.933464800746844 0.0358082107657049 0.0169125468703022 0.00737673834720609 0.00643770326994325 1.26129870211279e-34 1.26129870211279e-34 1.26129870211279e-34 1.26129870211279e-34 1.26129870211279e-34
"Control.optim.D5.r16.Rdata" 5 51559.5227717805 28027.0190782236 56224.0381564472 26.1745711862087 5.47329644246784 2.56504231915526 1.52285140275502 1.32937661313157 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.944025073229832 0.0412783491462941 0.00906595267706357 0.00319550450233849 0.00243512044447147 6.79367597571821e-35 6.79367597571821e-35 6.79367597571821e-35 6.79367597571821e-35 6.79367597571821e-35
