"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Open.optim.D6.r24.Rdata" 6 34192.1966105053 17638.2062481696 35424.4124963391 38.6763530228398 21.0654234987993 0.0112426356010118 0.0018596296255542 0.00123432759255547 0.000458775548153863 2.22044604925031e-16 2.22044604925031e-16 2 0.771216053253292 0.228783878903715 6.51660351927643e-08 1.7829449833274e-09 7.85499485049441e-10 1.08513945721522e-10 2.54194108544314e-35 2.54194108544314e-35
"Open.optim.D6.r25.Rdata" 6 32866.6407038742 16975.428294854 34098.8565897081 29.387794286626 5.16376610409498 2.70690119731156 0.576710599821836 0.0763704260868804 0.00626447146483187 2.22044604925031e-16 2.22044604925031e-16 1 0.961769148745314 0.0296940875296594 0.0081598404665145 0.000370384434458575 6.49512160868916e-06 4.3702444527051e-08 5.4905684539097e-35 5.4905684539097e-35
"Open.optim.D6.r26.Rdata" 6 32949.7270999455 17016.9714928897 34181.9429857793 54.2329748054471 2.15594555539215 1.92146885802452 1.33152880058012 0.569228314592274 0.0531479096895547 2.22044604925031e-16 2.22044604925031e-16 1 0.996463015999049 0.00157474380558841 0.00125083789558818 0.000600669332182158 0.000109775979118521 9.56988473220033e-07 1.67037807538102e-35 1.67037807538102e-35
"Open.optim.D6.r27.Rdata" 6 34787.9565167569 17936.0862012954 36020.1724025908 21.9471448756108 0.144985062176655 0.0513046793604491 0.0134355527565253 0.00455984480445673 0.000994854547988156 2.22044604925031e-16 2.22044604925031e-16 1 0.99995047730185 4.3638413116194e-05 5.4643232976905e-06 3.74742981916863e-07 4.31640865057582e-08 2.05466777882278e-09 1.02353543357545e-34 1.02353543357545e-34
"Open.optim.D6.r28.Rdata" 6 33763.3430977493 17423.7794917916 34995.5589835831 95.7808698823427 45.8277179380122 0.342238705254716 0.0340034412158667 0.00347861014379351 0.000579298963864516 2.22044604925031e-16 2.22044604925031e-16 2 0.813708784974093 0.186280722464565 1.03889031888558e-05 1.02555083425582e-07 1.07330454611767e-09 2.97657585251341e-11 4.37312510541189e-36 4.37312510541189e-36
"Open.optim.D6.r29.Rdata" 6 32803.356297153 16943.7860914934 34035.5721829869 59.3854118254564 12.5335068428477 2.89009938608204 2.44752532857941 0.0512052326553237 0.00504928689936941 2.22044604925031e-16 2.22044604925031e-16 1 0.953642066322658 0.0424786846036712 0.0022586628588024 0.00161987030707357 7.09013561982033e-07 6.89423290307611e-09 1.33323377111967e-35 1.33323377111967e-35
"Open.optim.D6.r3.Rdata" 6 33204.8912717373 17144.5535787856 34437.1071575712 77.5333049240664 13.0493911197013 2.62452423181851 0.112193859995203 0.0320332202859016 0.00707255829739618 2.22044604925031e-16 2.22044604925031e-16 1 0.971368589194453 0.027516168411857 0.00111303452654837 2.03397515047374e-06 1.65809215017139e-07 8.08277583728208e-09 7.96687335717933e-36 7.96687335717933e-36
"Open.optim.D6.r30.Rdata" 6 33081.2987512625 17082.7573185482 34313.5146370963 85.7848014789268 3.02275345691732 1.65017913625382 0.82960778828814 0.0907570948570641 0.0543143490730976 2.22044604925031e-16 2.22044604925031e-16 1 0.998296220669357 0.00123949328658846 0.000369403418056428 9.33650570404969e-05 1.11737743599153e-06 4.00191522146736e-07 6.68835285233808e-36 6.68835285233808e-36
"Open.optim.D6.r31.Rdata" 6 34684.7413368998 17884.4786113668 35916.9572227337 36.7469496519089 0.112856984251808 0.00968883561381882 0.00804451529523812 0.00243642854623788 0.00205340558188336 2.22044604925031e-16 2.22044604925031e-16 1 0.999990442901684 9.43213792149845e-06 6.95178665870654e-08 4.79239961106064e-08 4.39602971336523e-09 3.12250208649237e-09 3.65118393343401e-35 3.65118393343401e-35
"Open.optim.D6.r32.Rdata" 6 32741.3672054155 16912.7915456247 33973.5830912494 313.767285913406 4.44244275696136 3.30552494011564 2.05000134075001 1.3660422739198 0.0748761347844578 2.22044604925031e-16 2.22044604925031e-16 1 0.999626995356075 0.000200385519391792 0.000110943925987686 4.26708155996048e-05 1.89474571008513e-05 5.69258453390094e-08 5.00614131317571e-37 5.00614131317571e-37
"Open.optim.D6.r33.Rdata" 6 33184.269227767 17134.2425568004 34416.4851136008 72.973072774341 1.94555157956439 1.45161749843932 0.604517183306988 0.491044087913962 0.0124708823816637 2.22044604925031e-16 2.22044604925031e-16 1 0.998781018150005 0.000709954489882476 0.000395229544054992 6.85428742684713e-05 4.52257715908725e-05 2.91701980880621e-08 9.24752390872911e-36 9.24752390872911e-36
"Open.optim.D6.r34.Rdata" 6 34645.2828583212 17864.7493720775 35877.4987441551 24.8369060841942 0.487401727438732 0.00992529601896371 0.00357626683025202 0.00183904521677541 0.000626336650862408 2.22044604925031e-16 2.22044604925031e-16 1 0.999614856862651 0.00038495666224907 1.5963372528926e-07 2.07251432631099e-08 5.48052958905912e-09 6.35701686277246e-10 7.98947354339892e-35 7.98947354339892e-35
"Open.optim.D6.r35.Rdata" 6 32942.6862452463 17013.4510655401 34174.9021310802 514.939202258789 2.90137857709839 1.32406920207136 0.944429600048794 0.302720313966096 0.0110416771082784 2.22044604925031e-16 2.22044604925031e-16 1 0.999957933714627 3.17452402921417e-05 6.61136579631787e-06 3.36363605476611e-06 3.4558346041231e-07 4.59769231854766e-10 1.85930342653411e-37 1.85930342653411e-37
"Open.optim.D6.r36.Rdata" 6 33521.7696973178 17302.9927915758 34753.9855831516 110.06747408303 1.52078082462107 0.425505198302843 0.170750801618519 0.078817306520906 0.0138967321303375 2.22044604925031e-16 2.22044604925031e-16 1 0.999791259291968 0.00019086425054262 1.49417365852422e-05 2.40611753410471e-06 5.12665997841299e-07 1.59373719346993e-08 4.06885100020669e-36 4.06885100020669e-36
"Open.optim.D6.r37.Rdata" 6 33026.4625551064 17055.3392204701 34258.6784409403 53.5235423821747 1.93858602951079 1.46623627906581 0.157361425902434 0.074822001358665 0.0277612002143692 2.22044604925031e-16 2.22044604925031e-16 1 0.997931139343893 0.00130912475129911 0.000748891323243436 8.62596002445859e-06 1.95015673858037e-06 2.6846480148416e-07 1.71747857339977e-35 1.71747857339977e-35
"Open.optim.D6.r38.Rdata" 6 34473.6936233333 17778.9547545836 35705.9095091671 56.268288946374 0.0548177805765679 0.034716492457866 0.00428591633716489 0.00141842268434423 0.000806811240060278 2.22044604925031e-16 2.22044604925031e-16 1 0.99999866358516 9.49106391364963e-07 3.80665643783044e-07 5.80175493106506e-09 6.35452859032295e-10 2.05596577848339e-10 1.5572288914053e-35 1.5572288914053e-35
"Open.optim.D6.r39.Rdata" 6 32988.1153469204 17036.1656163771 34220.3312327542 117.967223305002 3.58272064246753 1.68272580122062 0.836274279599825 0.387041611870857 0.0178786892936497 2.22044604925031e-16 2.22044604925031e-16 1 0.998814527635754 0.000921272331267083 0.000203230480401784 5.01949025992062e-05 1.07517078613298e-05 2.29421169962508e-08 3.53869055642334e-36 3.53869055642334e-36
"Open.optim.D6.r4.Rdata" 6 32734.712480474 16909.4641831539 33966.9283663078 166.099867231557 2.60603934153078 1.83130260093527 1.22866058321386 0.85604148516702 0.0496122761365762 2.22044604925031e-16 2.22044604925031e-16 1 0.999551112786875 0.000246052834092848 0.000121502904792482 5.46928164236621e-05 2.65494824826979e-05 8.91753332372785e-08 1.7862691071096e-36 1.7862691071096e-36
"Open.optim.D6.r40.Rdata" 6 32919.4980735223 17001.8569796781 34151.7139593561 45.5422154778692 1.99812365687376 1.77898062010095 1.13882433654333 0.252286429166003 0.152065880118743 2.22044604925031e-16 2.22044604925031e-16 1 0.995898961562077 0.00191704229797328 0.00151960042354824 0.000622730949821216 3.05615060146553e-05 1.11032605651459e-05 2.36737699431318e-35 2.36737699431318e-35
"Open.optim.D6.r41.Rdata" 6 32966.8439012792 17025.5298935565 34199.0597871131 204.807469694745 3.18842335815309 1.31752087195896 0.649024099793837 0.125857267556592 0.117113011868744 2.22044604925031e-16 2.22044604925031e-16 1 0.999705597040339 0.000242288333935043 4.13709551099558e-05 1.00392711996832e-05 3.77517542120584e-07 3.26881874463826e-07 1.17506256385002e-36 1.17506256385002e-36
"Open.optim.D6.r42.Rdata" 6 32878.2383529056 16981.2271193697 34110.4542387394 293.947630915056 3.69244732115878 2.50914662826429 0.625636372371784 0.283496966238899 0.057531167485798 2.22044604925031e-16 2.22044604925031e-16 1 0.999763900027752 0.000157756091757796 7.284665334779e-05 4.5289914490503e-06 9.29938769278348e-07 3.82969243518255e-08 5.70476781531516e-37 5.70476781531516e-37
"Open.optim.D6.r43.Rdata" 6 32765.88899567 16925.0524407519 33998.1048815038 43.2918893970572 26.4203268153425 7.85986395233448 3.70029618924345 1.71600842233026 0.118491394374461 2.22044604925031e-16 2.22044604925031e-16 2 0.707067275941851 0.26334436414802 0.0233065351995193 0.00516559834654588 0.00111092947011499 5.29689394855836e-06 1.860064946576e-35 1.860064946576e-35
"Open.optim.D6.r44.Rdata" 6 34047.6763835265 17565.9461346802 35279.8922693604 56.7466884771198 0.606590839928645 0.188440656012254 0.0255054402945763 0.002993017425364 0.00120675191715807 2.22044604925031e-16 2.22044604925031e-16 1 0.999874518901074 0.000114249984749036 1.10258903734868e-05 2.01990109823751e-07 2.78152486003713e-09 4.52168651863748e-10 1.53089324287242e-35 1.53089324287242e-35
"Open.optim.D6.r45.Rdata" 6 34150.181308715 17617.1985972744 35382.3971945488 54.8253277090343 0.235982692113058 0.117218222810172 0.0477202289141852 0.0189932224181971 0.00175923863608041 2.22044604925031e-16 2.22044604925031e-16 1 0.999976024061655 1.85262456064553e-05 4.57106482040368e-06 7.57586367925207e-07 1.20011930760964e-07 1.02961917832317e-09 1.64024063056866e-35 1.64024063056866e-35
"Open.optim.D6.r46.Rdata" 6 32673.3604027967 16878.7881443153 33905.5762886305 51.6084075801417 2.72228624720652 1.73057263256934 1.02069470461054 0.223347715490105 0.0070253514823603 2.22044604925031e-16 2.22044604925031e-16 1 0.995701758220943 0.00277048583971245 0.00111961322408863 0.000389475442830769 1.86488212309297e-05 1.84511938122947e-08 1.84318449070508e-35 1.84318449070508e-35
"Open.optim.D6.r47.Rdata" 6 32968.2760510037 17026.2459684188 34200.4919368376 164.05083670833 38.0981686186456 3.06910430459005 0.224548864070908 0.0543972884534441 0.0191262476053159 2.22044604925031e-16 2.22044604925031e-16 1 0.9485104978423 0.0511556304806121 0.000331977415110715 1.77707995118988e-06 1.04289298506706e-07 1.28927270965281e-08 1.73766355826636e-36 1.73766355826636e-36
"Open.optim.D6.r48.Rdata" 6 32879.5136164403 16981.8647511371 34111.7295022742 38.5038136703807 1.76854614103726 1.73266050712648 0.9097383901044 0.602761044629325 0.00376921602978834 2.22044604925031e-16 2.22044604925031e-16 1 0.995086246475833 0.00209935565645296 0.00201502381250208 0.000555502827084577 0.000243861692367546 9.53575948399636e-09 3.30928126500754e-35 3.30928126500754e-35
"Open.optim.D6.r49.Rdata" 6 33187.7683695776 17135.9921277057 34419.9842554114 93.8345276403716 25.2495186669851 1.02831083794277 0.463666994980089 0.0377623388235224 0.00169139539131763 2.22044604925031e-16 2.22044604925031e-16 1 0.932355966254799 0.0675091464671336 0.000111970917336871 2.27650587594143e-05 1.50999037603273e-07 3.02933076774316e-10 5.22079765030534e-36 5.22079765030534e-36
"Open.optim.D6.r5.Rdata" 6 32845.9724327873 16965.0941593106 34078.1883186211 89.1160993665441 2.68259236979289 1.64707262359085 0.953234900286913 0.632163938998626 0.103680396029499 2.22044604925031e-16 2.22044604925031e-16 1 0.998588165661251 0.00090486428448696 0.000341114023667955 0.000114254666209287 5.02497046654401e-05 1.35165971918722e-06 6.19946949985487e-36 6.19946949985487e-36
"Open.optim.D6.r50.Rdata" 6 33349.0866954331 17216.6512906335 34581.3025812669 424.292734718317 2.40542547003163 0.70147367371082 0.0801750891430437 0.032411226223319 0.00178558169235745 2.22044604925031e-16 2.22044604925031e-16 1 0.999965085833374 3.21393771898923e-05 2.73323138739142e-06 3.5705288708815e-08 5.83504984644897e-09 1.77097770974731e-11 2.73863463993758e-37 2.73863463993758e-37
"Open.optim.D6.r6.Rdata" 6 32616.8910205995 16850.5534532167 33849.1069064334 37.2116934161683 2.07500510563853 1.5778928000447 1.46928747630453 1.18986048644509 0.212393083619734 2.22044604925031e-16 2.22044604925031e-16 1 0.992534665462499 0.00308620773128876 0.00178460376359757 0.00154739207848604 0.00101479635941786 3.23346047107405e-05 3.53400586993912e-35 3.53400586993912e-35
"Open.optim.D6.r7.Rdata" 6 33848.0839817859 17466.1499338099 35080.2998676198 64.0439863601674 51.0738657530874 0.741186769141946 0.386522575807244 0.0359195483424362 0.0208704421744125 2.22044604925031e-16 2.22044604925031e-16 2 0.611192095888682 0.388703523745809 8.18608656410953e-05 2.22623366859728e-05 1.92257260972561e-07 6.49059210650298e-08 7.34685498085555e-36 7.34685498085555e-36
"Open.optim.D6.r8.Rdata" 6 33807.1008452987 17445.6583655663 35039.3167311326 95.4218475088955 0.639237703512469 0.123950594875801 0.0917323715497061 0.0576443890103024 0.00328116836584657 2.22044604925031e-16 2.22044604925031e-16 1 0.999952147120572 4.4875400825592e-05 1.68725532056471e-06 9.24120955212953e-07 3.64919991553403e-07 1.18233516647785e-09 5.41457067005541e-36 5.41457067005541e-36
"Open.optim.D6.r9.Rdata" 6 34434.5197889529 17759.3678373934 35666.7356747868 30.8618821492982 0.687283465496904 0.0327852557480081 0.00769469707625008 0.00287828018702336 0.00128403073340924 2.22044604925031e-16 2.22044604925031e-16 1 0.999503108373032 0.000495691102833697 1.12796723285123e-06 6.2133009040394e-08 8.69371639132768e-09 1.73017554622133e-09 5.17392087804163e-35 5.17392087804163e-35
"Open.optim.D7.r1.Rdata" 7 33803.7862709374 17444.0010783856 35044.0021567712 86.1571402616425 27.9551288293781 0.566100073595913 0.0324997133783201 0.00402529925420993 0.000749480035428428 0.000319088254390935 2.22044604925031e-16 1 0.904713739376353 0.0952470713808519 3.90584547659506e-05 1.28732349819466e-07 1.97480846713934e-09 6.84618723345073e-11 1.24093853595764e-11 6.00909522084963e-36
"Open.optim.D7.r10.Rdata" 7 33101.6879553314 17092.9519205826 34341.9038411652 66.1546088162276 16.9960236851305 2.89421307563918 0.813198785460848 0.0583567999898598 0.00800469906934408 0.00102937164231355 2.22044604925031e-16 1 0.936267759650294 0.0617980131667439 0.00179201177835392 0.000141472914296213 7.28555759383958e-07 1.37078668232499e-08 2.26685769244439e-10 1.0547761670365e-35
"Open.optim.D7.r11.Rdata" 7 33322.462461119 17203.3391734764 34562.6783469529 112.51756396184 20.9355559821313 3.86726909192482 1.09902226636039 0.0308820877241857 0.00173125015580208 8.15043135803001e-05 2.22044604925031e-16 1 0.965347028988337 0.0334204135834214 0.00114038528999548 9.20991888217625e-05 7.27203778735821e-08 2.28540131697603e-10 5.06528645326166e-13 3.75944099823386e-36
"Open.optim.D7.r12.Rdata" 7 33235.3942797657 17159.8050827998 34475.6101655996 46.8207737613702 36.5389827813672 1.10998943860144 0.815817838807376 0.260180706372482 0.0104485812691258 0.00032236991805349 2.22044604925031e-16 2 0.621147941672578 0.378295158153948 0.000349104599194921 0.000188583752028825 1.91808590577283e-05 3.09337468618438e-08 2.94460398118051e-11 1.397006182808e-35
"Open.optim.D7.r13.Rdata" 7 34606.5393225806 17845.3776042072 35846.7552084145 59.7514939973461 0.0193435047694494 0.00399979248557035 0.00358916571844957 0.00180560415795242 0.000546192793558419 0.000167683732029676 2.22044604925031e-16 1 0.999999886103423 1.04802765552723e-07 4.48102465604267e-09 3.60819030460011e-09 9.13161316562605e-10 8.35592137447624e-11 7.87561134105486e-12 1.38096561208658e-35
"Open.optim.D7.r14.Rdata" 7 33152.2083631334 17118.2121244836 34392.4242489673 44.3036845712954 6.05571404731535 2.83519975796909 1.75766164140703 0.779692578532186 0.00702022636596228 0.00208397252655253 2.22044604925031e-16 1 0.975931381785959 0.0182335112550524 0.00399674938504896 0.00153606693388617 0.000302263976427423 2.45042730277365e-08 2.15935262561759e-09 2.45143307580119e-35
"Open.optim.D7.r15.Rdata" 7 32968.2865536437 17026.2512197388 34208.5024394776 37.6013826881669 4.62513342969134 3.69771033263608 1.83623602952751 0.320873183663455 0.291588751425955 0.005135422509995 2.22044604925031e-16 1 0.973407920919751 0.0147277287797422 0.00941354101502475 0.00232136939660923 7.08849589370034e-05 5.85367731229092e-05 1.81568123958643e-08 3.3944365603525e-35
"Open.optim.D7.r16.Rdata" 7 32790.2299977152 16937.2229417745 34030.445883549 167.331846251265 5.29905256682561 3.3481043340729 2.56384993602853 0.941387469051023 0.0583884027971412 0.000319480489917937 2.22044604925031e-16 1 0.998333040686461 0.00100118583041277 0.000399683486505244 0.000234370767937219 3.15976704360705e-05 1.21554608734824e-07 3.63920836827046e-12 1.75791831110683e-36
"Open.optim.D7.r17.Rdata" 7 34044.0461091757 17564.1309975048 35284.2619950096 45.5176675183134 31.6342731558338 0.129683473973697 0.0115110982036685 0.00837052253836979 0.00165311250765778 0.00020409097679244 2.22044604925031e-16 2 0.674300752971089 0.32569370672557 5.47347221793153e-06 4.31248069746823e-08 2.28033569997181e-08 8.89402753933222e-10 1.35563026071151e-11 1.60462700606026e-35
"Open.optim.D7.r18.Rdata" 7 33108.3037031555 17096.2597944947 34348.5195889893 47.4086816946523 1.22938550698794 0.998884851786435 0.300954302203339 0.167472258437718 0.0159329921395486 0.00510565208412971 2.22044604925031e-16 1 0.998832082919224 0.000671665287066772 0.000443412140527988 4.0251107816796e-05 1.24641446295674e-05 1.12816184997751e-07 1.1584549782128e-08 2.19107466228594e-35
"Open.optim.D7.r19.Rdata" 7 34516.7328901282 17800.474387981 35756.948775962 31.023918915505 0.792079243559998 0.00986145187837061 0.0025872997699223 0.00204627142887194 0.000663405149869839 0.000552212503459956 2.22044604925031e-16 1 0.999348467233262 0.000651419722011367 1.00973022610535e-07 6.95051743634099e-09 4.34760538760293e-09 4.5696329197478e-10 3.16618370338138e-10 5.1192234706891e-35
"Open.optim.D7.r2.Rdata" 7 35540.4042843575 18312.3100850957 36780.6201701914 14.1038749402933 0.00843420311226734 0.00395049481364893 0.00252854639695578 0.00195084162675488 0.00102208860215465 0.000653346094946711 2.22044604925031e-16 1 0.999999505261658 3.57611107208755e-07 7.84559490559568e-08 3.21413965033524e-08 1.91322882850444e-08 5.2517008409862e-09 2.14590003904665e-09 2.47858227311177e-34
"Open.optim.D7.r20.Rdata" 7 34010.5547358264 17547.3853108301 35250.7706216603 22.4396164128856 4.75396463955954 1.2090629044656 0.0104936656015603 0.00203601420211753 0.00174471971798145 0.000940398445671969 2.22044604925031e-16 1 0.95439310314744 0.0428359427012409 0.00277073013482887 2.08713660955053e-07 7.85702329838988e-09 5.76962747784237e-09 1.67617840091645e-09 9.34494792824462e-35
"Open.optim.D7.r21.Rdata" 7 34289.7826275445 17686.9992566892 35529.9985133783 37.7914738886911 0.7556865479693 0.236583172184176 0.083031408400143 0.0100784392547114 0.00126181624688009 0.00079651426987464 2.22044604925031e-16 1 0.99955625793073 0.000399671302006942 3.91730407076744e-05 4.82507859333641e-06 7.1089612613738e-08 1.1143248420872e-09 4.44024265031245e-10 3.45064302812337e-35
"Open.optim.D7.r22.Rdata" 7 33223.4397960027 17153.8278409183 34463.6556818365 251.019820210968 7.78732606293016 5.76327170983385 0.490842515853489 0.0575740930423978 0.00203588612276686 0.000167647060948824 2.22044604925031e-16 1 0.998508804126502 0.000960976105105865 0.00052634931244252 3.81786191801425e-06 5.25279050988921e-08 6.56814655061102e-11 4.45376972131359e-13 7.81297295708074e-37
"Open.optim.D7.r23.Rdata" 7 33097.33224449 17090.7740651619 34337.5481303239 157.505730392154 18.9338789803207 4.97826285774027 1.09748179849609 0.0175599739922331 0.000966295477339 0.000540521511416468 2.22044604925031e-16 1 0.984738349915401 0.0142300795337004 0.000983747817368725 4.7810445025439e-05 1.2239843651602e-08 3.70636364521633e-11 1.15972254132867e-11 1.9570800259972e-36
"Open.optim.D7.r24.Rdata" 7 33729.9769837478 17407.0964347908 34970.1928695817 39.7955727380854 1.23045528820951 0.0329828802312891 0.0212552113852404 0.0030369580725104 0.00114742798506 0.000466553894852008 2.22044604925031e-16 1 0.999043926578618 0.000955095368980099 6.86265585354065e-07 2.85000696869575e-07 5.81825374154056e-09 8.30550302548031e-10 1.37315228434515e-10 3.11025155593653e-35
"Open.optim.D7.r25.Rdata" 7 33205.3515897064 17144.7837377701 34445.5674755403 45.5221947186052 1.62272037206208 0.909197797548482 0.533466938218347 0.361291600504165 0.0138927914445454 0.00259466832132755 2.22044604925031e-16 1 0.998133473507237 0.00126832225506682 0.000398161245403366 0.000137074684276483 6.28720999377879e-05 9.29653842309755e-08 3.24269375469658e-09 2.37477619618351e-35
"Open.optim.D7.r26.Rdata" 7 32800.2471741701 16942.231530002 34040.463060004 40.9556526478033 3.11756549186823 2.05824312161014 1.4507142126405 0.432941012309312 0.127258526528146 0.00591985398194963 2.22044604925031e-16 1 0.990397061066933 0.00573869062214984 0.00250135300635946 0.00124264012411503 0.000110672341258141 9.56214712953323e-06 2.06920552887899e-08 2.91113329825718e-35
"Open.optim.D7.r27.Rdata" 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Open.optim.D7.r28.Rdata" 7 34988.6595870441 18036.437736439 36228.8754728779 20.3312316104802 0.130480552012888 0.0433290787229611 0.00474321343589607 0.0010724559541705 0.000548453215987498 0.000449644284139765 2.22044604925031e-16 1 0.999954214450072 4.11854969162085e-05 4.54162894980221e-06 5.44249544963393e-08 2.78234941500018e-09 7.27665717253701e-10 4.89092376619698e-10 1.19270541352847e-34
"Open.optim.D7.r29.Rdata" 7 33336.543885671 17210.3798857524 34576.7597715048 100.895876231956 4.68682797686061 2.27138700439479 0.878505780171544 0.245509480865016 0.013296008767641 0.000111022238728598 2.22044604925031e-16 1 0.997261172037522 0.00215189018643166 0.000505410605603718 7.56051404039913e-05 5.90471055437979e-06 1.73182762634762e-08 1.20748581799472e-12 4.82994881737769e-36
"Open.optim.D7.r3.Rdata" 7 33511.2885836313 17297.7522347326 34751.5044694652 47.2789284027186 7.0412398242096 0.705294295983431 0.0963345017308673 0.0104435458278538 0.00216242926878754 0.00105222744716679 2.22044604925031e-16 1 0.978084244840675 0.0216939825991031 0.00021766156994034 4.06073571400785e-06 4.77240143806694e-08 2.04609048695324e-09 4.84462612094687e-10 2.15735425284413e-35
"Open.optim.D7.r30.Rdata" 7 33986.7231946325 17535.4695402332 35226.9390804663 59.4232287177584 1.37654507447286 0.0370449365594644 0.00981596692702646 0.00487435707797379 0.00338720269517761 0.000322573288612915 2.22044604925031e-16 1 0.999463240445198 0.000536333851415506 3.88429357167368e-07 2.72722210443979e-08 6.7249493400521e-09 3.24740689025643e-09 2.9451752284169e-11 1.39551589112325e-35
"Open.optim.D7.r31.Rdata" 7 33064.6188810791 17074.4173834565 34304.834766913 53.8348908499685 1.67384561547667 1.45416762339473 0.891276935142519 0.103857769837948 0.0223093169115697 0.00333412716002896 2.22044604925031e-16 1 0.998029547173958 0.000964820501737193 0.000728189927256035 0.000273552734770148 3.71444310524976e-06 1.7139110190128e-07 3.82807152717646e-09 1.6978377135927e-35
"Open.optim.D7.r32.Rdata" 7 32762.8920124421 16923.553949138 34003.107898276 186.350482157314 3.77168621565961 1.87408493210392 1.82379695907975 0.799878977356024 0.0724133502408948 0.0265491836867818 2.22044604925031e-16 1 0.999375225363543 0.00040939133526255 0.000101075541169099 9.57239281197468e-05 1.84126417319908e-05 1.50905413286912e-07 2.02847603899241e-08 1.41888758402249e-36
"Open.optim.D7.r33.Rdata" 7 32754.5069275671 16919.3614067005 33994.722813401 258.355052312312 5.53394760623513 2.82052320483285 1.31603896563701 0.131396636617931 0.0312892917141455 0.0113550071453126 2.22044604925031e-16 1 0.999396142089011 0.000458536421082859 0.000119114081167676 2.59323125429377e-05 2.58506964576613e-07 1.46586918510373e-08 1.9305389778892e-09 7.38217271420401e-37
"Open.optim.D7.r34.Rdata" 7 33979.0046775302 17531.610281682 35219.2205633641 103.959758713413 0.279672387907968 0.00437921799858559 0.00371012241307125 0.000731663427654886 0.000366404465198567 1.11097708170227e-05 2.22044604925031e-16 1 0.999992759774353 7.23711562019068e-06 1.77443240458817e-09 1.27362861558809e-09 4.95323604277502e-11 1.24218947462056e-11 1.14202741596811e-14 4.5619107125344e-36
"Open.optim.D7.r35.Rdata" 7 33041.4036766831 17062.8097812585 34281.619562517 59.8558149549983 2.3424740849663 1.36044202605482 0.386331699853811 0.0870265540025994 0.0384404816170517 0.000219535057112312 2.22044604925031e-16 1 0.9979120216676 0.00152837226464147 0.0005155130182458 4.15719358080175e-05 2.10951749844818e-06 4.11582782224304e-07 1.34241662357517e-11 1.37328288962479e-35
"Open.optim.D7.r36.Rdata" 7 32978.8444048826 17031.5301453582 34219.0602907164 54.4115308587706 6.14856764293484 3.39818089044307 0.776138266221568 0.377361456459562 0.0753696315016582 0.000210794677673589 2.22044604925031e-16 1 0.983358456142321 0.0125567682090611 0.00383550853609235 0.000200082064203712 4.72982471033763e-05 1.88678645927835e-06 1.47587388947276e-11 1.63760975969336e-35
"Open.optim.D7.r37.Rdata" 7 33008.4539936106 17046.3349397222 34248.6698794445 31.6288462204045 2.86828231153569 1.53046698260909 0.0759121806968359 0.0366017683135136 0.00197938136360879 8.65663626398936e-05 2.22044604925031e-16 1 0.989538186698393 0.0081378493983179 0.00231693467235067 5.70018293804036e-06 1.3251651144096e-06 3.87547386937522e-09 7.41249132920968e-12 4.87692761863129e-35
"Open.optim.D7.r38.Rdata" 7 32845.0904902498 16964.6531880419 34085.3063760837 171.342877221173 4.66571364699436 3.68922613506947 3.44728817734391 1.03301933337073 0.101989897201701 0.0317327757019169 2.22044604925031e-16 1 0.998356103580728 0.00074026894127192 0.00046283257715372 0.000404118327103637 3.62886043622077e-05 3.53726563380016e-07 3.42428174515584e-08 1.67661681555693e-36
"Open.optim.D7.r39.Rdata" 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Open.optim.D7.r4.Rdata" 7 33018.4376488846 17051.3267673592 34258.6535347185 176.306599798215 7.47148171639957 3.01419586913245 0.918001680983438 0.736515234303433 0.02392321718482 0.000886406334696399 2.22044604925031e-16 1 0.997871797491406 0.0017920539700352 0.000291662470050522 2.70535686815255e-05 1.74141017431063e-05 1.83728603834441e-08 2.52233816396098e-11 1.58277091026886e-36
"Open.optim.D7.r40.Rdata" 7 36224.0449869557 18654.1304363947 37464.2608727895 9.17099657327059 0.00447133441108318 0.00413698776418593 0.00337334324123573 0.00250572077993212 0.00108203360827251 0.00083990375819344 2.22044604925031e-16 1 0.999999326552399 2.37706440664118e-07 2.03486273255913e-07 1.35296858252104e-07 7.46503751163982e-08 1.39202856017297e-08 8.3873679214308e-09 5.86201730447382e-34
"Open.optim.D7.r41.Rdata" 7 32787.2608109479 16935.7383483909 34027.4766967818 345.786875428174 33.3657921689498 5.43251523483823 1.80575099829067 0.224545153011634 0.00849619656149976 0.000262670516742479 2.22044604925031e-16 1 0.990505713952939 0.00922237664951834 0.000244479180099601 2.7011935363649e-05 4.17683524019407e-07 5.97983329971689e-10 5.71561058036848e-13 4.08432624922284e-37
"Open.optim.D7.r42.Rdata" 7 32656.9486020879 16870.5822439609 33897.1644879217 31.9992348982506 4.20889923860994 2.12616615000186 1.54938286226908 0.312297363014851 0.178241271926371 0.00801194233566957 2.22044604925031e-16 1 0.976385068138952 0.0168919192966127 0.00431058625157711 0.00228907191014945 9.29990633386075e-05 3.02941300483993e-05 6.12093221436766e-08 4.70134791036029e-35
