"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Shade.optim.D7.r39.Rdata" 7 28377.1863745338 14714.1391307442 29584.2782614884 144.108918683007 1.6591303624284 1.28239888216588 0.921043559533867 0.567569998212113 0.414658015364408 0.0240920184954096 2.22044604925031e-16 1 0.9997236698724 0.000132513241584093 7.91670600710585e-05 4.08374481379684e-05 1.55073331438818e-05 8.27710349009059e-06 2.79411728280226e-08 2.37344245616812e-36
"Shade.optim.D7.r4.Rdata" 7 29183.6870209047 15117.3894539297 30390.7789078594 95.6365064577561 1.03318209337574 0.145810325371597 0.0256433340376978 0.0122846785879396 0.00595961691559194 0.000861176043601605 2.22044604925031e-16 1 0.999880887798006 0.000116695632390927 2.32422098935456e-06 7.18869139346064e-08 1.64978920344336e-08 3.88273319809736e-09 8.10745861972571e-11 5.38990749534199e-36
"Shade.optim.D7.r40.Rdata" 7 28945.1045166765 14998.0982018156 30152.1964036311 91.0938397571808 14.6863232427952 0.556728618390264 0.298972850815591 0.118962266463917 0.00292547021106332 0.00147998099966845 2.22044604925031e-16 1 0.974618653763095 0.02533278092098 3.64035548533617e-05 1.04983296880186e-05 1.66216893540137e-06 1.00518977535682e-09 2.5725805489394e-10 5.79078116134695e-36
"Shade.optim.D7.r41.Rdata" 7 28608.9697551152 14830.0308210349 29816.0616420698 59.6735767899028 4.37146850728952 1.0815243823319 0.484712182820228 0.197643883786775 0.0717734354645457 0.0043857696753669 2.22044604925031e-16 1 0.994259767182828 0.00533568809297081 0.000326594115744312 6.55999634082815e-05 1.09069289716571e-05 1.43834542065913e-06 5.37065638327353e-09 1.37662666379579e-35
"Shade.optim.D7.r42.Rdata" 7 29063.8147224446 15057.4533046996 30270.9066093992 47.5083067430384 12.7163982045184 1.72681026616514 0.140815946215748 0.0357495376194152 0.00534228013266474 0.00396542352504267 2.22044604925031e-16 1 0.931987250870661 0.0667727258661134 0.00123128931741566 8.18793795773219e-06 5.27729930103987e-07 1.17848533451073e-08 6.49306910668456e-09 2.03587598094281e-35
"Shade.optim.D7.r43.Rdata" 7 29741.4525257212 15396.2722063379 30948.5444126758 26.4180013709912 0.670905220524305 0.052901844853279 0.0135178645734837 0.00246883586877778 0.00126029074358398 0.000201369089868403 2.22044604925031e-16 1 0.999351193729722 0.000644526178069322 4.00737379413146e-06 2.61658231197818e-07 8.72775719499046e-09 2.27436263518564e-09 5.80635831752344e-11 7.05990195436914e-35
"Shade.optim.D7.r44.Rdata" 7 28569.2177761121 14810.1548315334 29776.3096630668 44.63705537604 1.74998246116678 1.0586767727679 0.447409141527143 0.387090309908242 0.159432668545932 0.0299086857266325 2.22044604925031e-16 1 0.997716824092863 0.00153349941002317 0.000561232730522233 0.000100236507869695 7.50310148176821e-05 1.27283131518583e-05 4.4793075240339e-07 2.46886118602903e-35
"Shade.optim.D7.r45.Rdata" 7 28334.0788416403 14692.5853642974 29541.1707285949 135.873130822972 1.7540951701492 1.31773565805549 0.451302554649178 0.127943405374784 0.0973444801400375 0.0591627151949179 2.22044604925031e-16 1 0.999726733161889 0.000166617435492523 9.40309310944067e-05 1.10293450576967e-05 8.8644123856404e-07 5.13141099623533e-07 1.89544127924369e-07 2.66989751521495e-36
"Shade.optim.D7.r46.Rdata" 7 31016.4079312173 16033.7499090859 32223.4998181719 3.31598766207471 0.00435164653841372 0.00375015016314545 0.00287478260554841 0.00160215342563074 0.00131688898079766 0.000770231112773809 2.22044604925031e-16 1 0.999995802116111 1.72218415904582e-06 1.27899745709622e-06 7.51592403110907e-07 2.33442846576396e-07 1.57714161839395e-07 5.39528610920572e-08 4.48386796780645e-33
"Shade.optim.D7.r47.Rdata" 7 29144.6308597826 15097.8613733686 30351.7227467373 47.047911820802 1.64002799583318 0.713726827696115 0.520739883260871 0.083834564830468 0.044189194352999 0.00222950807029388 2.22044604925031e-16 1 0.998430637411227 0.00121322043728893 0.000229774186444245 0.000122314762691068 3.17017635875708e-06 8.80783888113138e-07 2.24210161620625e-09 2.22391224048327e-35
"Shade.optim.D7.r48.Rdata" 7 28855.7149193728 14953.4034031637 30062.8068063274 329.054447668231 0.887121763994667 0.309733542395105 0.140176411771104 0.0445547440147846 0.0143540870728415 0.00386365367609149 2.22044604925031e-16 1 0.999991643938465 7.26820734844197e-06 8.86007339364966e-07 1.81472456392134e-07 1.83336419712959e-08 1.90288259184563e-09 1.3786601487833e-10 4.55345754069202e-37
"Shade.optim.D7.r49.Rdata" 7 28991.7873045406 15021.4395957476 30198.8791914952 13.5758557951466 6.89539727386575 0.371201260944347 0.0395053395414076 0.0181767156268649 0.00206370963333903 1.33380367454863e-05 2.22044604925031e-16 2 0.794447264878917 0.204950615762324 0.000593949508716504 6.72732237176234e-06 1.42416880040659e-06 1.83581039521464e-08 7.66857131805439e-13 2.1252552258754e-34
"Shade.optim.D7.r5.Rdata" 7 28624.2592910752 14837.6755890149 29831.3511780299 228.260020605778 0.775643234614847 0.615314933707622 0.225015159766594 0.0683276941871193 0.0284565152375542 0.00102503298618016 2.22044604925031e-16 1 0.999980109920314 1.15466413150165e-05 7.26652159584474e-06 9.71751488260667e-07 8.96035440972393e-08 1.55415771547701e-08 2.01654231868776e-11 9.46263543495788e-37
"Shade.optim.D7.r50.Rdata" 7 28323.7852694234 14687.438578189 29530.8771563781 44.8953941618459 6.84787096767852 1.25986915226279 0.558011610031074 0.398756011098803 0.31873064031212 0.0116384838966746 2.22044604925031e-16 1 0.976241621736565 0.0227124967932882 0.000768784514626173 0.000150813497607116 7.70137423945064e-05 4.92041090657477e-05 6.56064535679635e-08 2.38799928820768e-35
"Shade.optim.D7.r6.Rdata" 7 28493.7308682137 14772.4113775842 29700.8227551683 95.8129796144551 1.05492621997734 0.540889547402144 0.378466542545975 0.211669404475359 0.169759592696572 0.00370208380433067 2.22044604925031e-16 1 0.999823312132284 0.000121204498750331 3.18633727426863e-05 1.56001779303798e-05 4.87967325217057e-06 3.13865235945386e-06 1.49268118171084e-09 5.36976175337356e-36
"Shade.optim.D7.r7.Rdata" 7 28780.823557769 14915.9577223618 29987.9154447236 134.487560598556 1.19362358216419 0.90734015078999 0.384261308825827 0.221903911891294 0.00627490979473789 0.00294503618738642 2.22044604925031e-16 1 0.999864840378433 7.87611131476842e-05 4.55110990199473e-05 8.16263505300926e-06 2.72211821279122e-06 2.17666722767206e-09 4.79466573972329e-10 2.72557109901621e-36
"Shade.optim.D7.r8.Rdata" 7 28669.9083576122 14860.5001222834 29877.0002445668 246.195735792183 0.527769931530518 0.4447176264495 0.346621134780339 0.0786461463322621 0.000297026901058103 0.000105036713741411 2.22044604925031e-16 1 0.999990057463554 4.59540631069172e-06 3.26289662881362e-06 1.98218738757748e-06 1.02044481425605e-07 1.45554687878813e-12 1.82019065454414e-13 8.13420437311792e-37
"Shade.optim.D7.r9.Rdata" 7 28374.8442805515 14712.9680837531 29581.9361675062 45.8200613146327 6.01460452601655 1.13651132788869 0.934427620433977 0.451122044564312 0.0967681223899244 0.0531996590500851 2.22044604925031e-16 1 0.981966617057606 0.0169199683085775 0.000604133514949505 0.000408391529721939 9.51860908817025e-05 4.37975705237554e-06 1.32374121115571e-06 2.30603472465545e-35
"Shade.optim.D8.r1.Rdata" 8 29255.0307888497 15153.0613379022 30466.1226758043 10.2415830220182 2.56312610916344 0.42503834889014 0.061022299682259 0.0335944529549269 0.00975555951425936 0.00299520330888197 4.2957195037962e-05 1 0.939493804145081 0.0588436616533922 0.00161813954742863 3.33531518971101e-05 1.01086902139002e-05 8.52440560406357e-07 8.03548980079457e-08 1.65284288183758e-11
"Shade.optim.D8.r10.Rdata" 8 29055.5763589215 15053.3341229381 30266.6682458761 23.7137726376458 0.554726269072599 0.270710836228597 0.121663370093484 0.0505869002080769 0.0206647917934259 0.0137955359830448 1.70672419417035e-06 1 0.999291000221506 0.000546824717943723 0.00013022727517481 2.63033072177523e-05 4.5474382360764e-06 7.5884441253624e-07 3.3819550378102e-07 5.17627525979993e-15
"Shade.optim.D8.r11.Rdata" 8 28694.9866401838 14873.0392635692 29906.0785271385 125.934715645217 0.883032560378602 0.468060943525662 0.233455480837712 0.0126355453557407 0.00293058924884001 0.00202397206983712 4.76453585802712e-08 1 0.999933577484627 4.9162465638314e-05 1.38129050926579e-05 3.43627861186014e-06 1.00662613629021e-08 5.41489605631821e-10 2.5827909173865e-10 1.4312695108068e-19
"Shade.optim.D8.r12.Rdata" 8 28323.9919878315 14687.5419373931 29535.0838747861 65.8423498182472 21.3815241945599 0.691665460705195 0.318132255938784 0.229735192814696 0.0488825613423692 0.00126292155945247 4.67228311285948e-08 1 0.904485185912486 0.0953823759416613 9.98120539680237e-05 2.11157360606403e-05 1.101148453144e-05 4.98538522675911e-07 3.32769541950456e-10 4.55458819021379e-19
"Shade.optim.D8.r13.Rdata" 8 28749.0842126459 14900.0880498003 29960.1760996005 34.3268380001272 20.1389558400137 0.411198861757711 0.175632207221569 0.0978245125347062 0.00961087622023887 0.00519819978272382 2.16628101152826e-06 2 0.743840475171919 0.256027198780843 0.000106737250897244 1.9472446707096e-05 6.04098267630814e-06 5.83093463890691e-08 1.7057608361122e-08 2.96238698666022e-15
"Shade.optim.D8.r14.Rdata" 8 29201.9022728019 15126.4970798783 30412.9941597565 57.1559376173431 0.939008668696777 0.82738723904198 0.0315422562252685 0.00997681419972254 0.00233817865432836 0.000212704010018057 1.88393697114781e-06 1 0.999520431422382 0.000269779019631765 0.000209453009938091 3.04406891005897e-07 3.04545886337e-08 1.67272424530455e-09 1.38426846085732e-11 1.08592968933778e-15
"Shade.optim.D8.r15.Rdata" 8 28725.9787138718 14888.5353004132 29937.0706008265 147.410047200931 1.35217135516536 0.597758594858278 0.459712864698931 0.351450548131006 0.172753823269148 0.0280065665303846 0.000580663882132597 1 0.99988260939459 8.4131437081853e-05 1.64416917990789e-05 9.72451966780263e-06 5.68359723604491e-06 1.3732518087848e-06 3.60923020940652e-08 1.55147388960696e-11
"Shade.optim.D8.r16.Rdata" 8 28392.0479393621 14721.5699131584 29603.1398263168 61.8015735037913 1.41276302794368 0.635012651991471 0.422760567576597 0.34995533613328 0.0363343475274567 0.00186102961235936 2.26935400107232e-05 1 0.999293154607517 0.000522194735203087 0.000105501492540899 4.67608925035486e-05 3.20419609825956e-05 3.45404967148365e-07 9.06150666798006e-10 1.34740558271353e-13
"Shade.optim.D8.r17.Rdata" 8 28493.9320747225 14772.5119808385 29705.0239616771 43.5623110775542 1.76514882320651 1.02972749472399 0.4188254879988 0.0739863525921933 0.035556040936151 0.00259261567213894 2.44532676128929e-06 1 0.997708636833531 0.00163811566269894 0.000557476449966206 9.22248832659886e-05 2.87796258427336e-06 6.64674018428652e-07 3.53393202616216e-09 3.14380578871967e-15
"Shade.optim.D8.r18.Rdata" 8 28336.4732157627 14693.7825513587 29547.5651027173 185.783022840077 9.10833951883254 1.42943884000998 0.577492441489628 0.423603354867517 0.0750144544017885 0.00517145278903911 0.000193742712589834 1 0.997528276839088 0.00239768202388387 5.90533204731552e-05 9.63841838531333e-06 5.1859932548453e-06 1.62630903733756e-07 7.72926672154103e-10 1.08483557253779e-12
"Shade.optim.D8.r19.Rdata" 8 28346.2483434288 14698.6701151917 29557.3402303834 43.126162872343 6.925863982202 0.830947194441253 0.563688524076363 0.351986236745621 0.170466340290624 0.00435160180084516 3.68680281719767e-12 1 0.974264579279329 0.02512714768097 0.000361694685573524 0.000166446114898054 6.4900290434885e-05 1.52220292076659e-05 9.91958656226627e-09 7.12024762045894e-27
"Shade.optim.D8.r2.Rdata" 8 28585.7162825157 14818.4040847352 29796.8081694704 36.5838099111592 7.54855762862189 0.598795338784671 0.506472495071795 0.288913961553973 0.0519560949558869 0.0190292335587275 0.0106681263502828 1 0.958681905604045 0.0408154526093276 0.000256834575556666 0.00018374198220439 5.97907120536826e-05 1.93361350466522e-06 2.59381656791747e-07 8.15216513303495e-08
"Shade.optim.D8.r20.Rdata" 8 29227.4182326062 15139.2550597804 30438.5101195608 108.154905490369 0.35750921351302 0.140022795638305 0.0797117017458509 0.0167428461517062 0.00594146129832038 8.72414460671839e-05 6.59393110488897e-06 1 0.999986827356745 1.09263802955444e-05 1.67609767465394e-06 5.43182783928822e-07 2.39640605357538e-08 3.01778558662736e-09 6.50650167693899e-13 3.71698360309975e-15
"Shade.optim.D8.r21.Rdata" 8 28513.2544757526 14782.1731813536 29724.3463627072 60.0710152668411 1.43928027251676 1.20177436114305 0.581874208848237 0.312794826518846 0.211700190639267 0.0114141372791121 5.4991677731384e-06 1 0.998893528531159 0.000573429459756314 0.000399792943416709 9.37232782716276e-05 2.70837239242042e-05 1.24059993359309e-05 3.60641282233644e-08 8.37111281373805e-15
"Shade.optim.D8.r22.Rdata" 8 28389.5360109522 14720.3139489534 29600.6278979068 110.364872723115 0.922179028690511 0.548794177359587 0.344304674542986 0.0576577250177866 0.0263786052667945 0.0185875765124846 0.00075926539201229 1 0.999895375574142 6.98109116819013e-05 2.47236061193134e-05 9.73147484494582e-06 2.7290269934347e-07 5.71210897690245e-08 2.83620987443941e-08 4.73238463744366e-11
"Shade.optim.D8.r23.Rdata" 8 28858.8043325331 14954.9481097439 30069.8962194877 78.2222284665598 6.37259809546069 0.323534747206506 0.178027350734737 0.0984427924081237 0.00289614254633261 1.18691320429832e-05 1.87286270263329e-09 1 0.993383188194506 0.00659309746515458 1.69941050054657e-05 5.14552740014883e-06 1.57334616432714e-06 1.36174661560867e-09 2.28714848093084e-14 5.69466680936045e-22
"Shade.optim.D8.r24.Rdata" 8 28619.2576474423 14835.1747671985 29830.3495343969 35.4359241321939 1.1229359354761 0.873267098679547 0.759255535985524 0.38169281753593 0.0273541820167577 0.00158763442592566 2.26161454678904e-05 1 0.997817563629099 0.00100201351182644 0.000605979334207495 0.000458078124044376 0.000115768816415539 5.94581075991307e-07 2.00292474811519e-09 4.06444073676799e-13
"Shade.optim.D8.r25.Rdata" 8 28680.8432161541 14865.9675515544 29891.9351031088 98.1182394231261 1.12796311393635 0.52520733940601 0.181460098418097 0.0496532488485675 0.00936336299269063 0.000984468799089062 9.18152339403527e-06 1 0.999835531955436 0.000132135304064548 2.86477584161313e-05 3.41972636755632e-06 2.5604978337559e-07 9.10526925768278e-09 1.00654451340495e-10 8.75504863650236e-15
"Shade.optim.D8.r26.Rdata" 8 29289.506858859 15170.2993729068 30500.5987458136 96.4677221471617 0.628702161816022 0.132609990209573 0.0329587026598343 0.0093190453349491 0.00658564764237015 0.000382216851376522 7.77433172504263e-09 1 0.99995550729858 4.24723739740346e-05 1.88959667020325e-06 1.16723108735156e-07 9.33167227102683e-09 4.66029716110721e-09 1.56977095812985e-11 6.49445578495194e-21
"Shade.optim.D8.r27.Rdata" 8 29541.4816706557 15296.2867788052 30752.5735576103 9.75653564674687 2.58030748157968 0.618536933900834 0.0858227781703351 0.0206796761388647 0.00405363220531998 0.00300802051150502 0.00203501500134527 1 0.931059186447618 0.0651221816639724 0.0037421164031168 7.20428949695764e-05 4.18286149590862e-06 1.60721768153534e-07 8.85008832299178e-08 4.05061762683008e-08
"Shade.optim.D8.r28.Rdata" 8 29011.4796600844 15031.2857735195 30222.5715470391 129.805733357337 1.16416857267507 0.144650989808672 0.0950626444657152 0.0358623866866606 0.030771002471874 0.000675217019324375 0.000215370548274596 1 0.999917661285764 8.04281781497463e-05 1.24170751208888e-06 5.36285768027446e-07 7.63229005986017e-08 5.61900966697395e-08 2.70559787978989e-11 2.75263809709922e-12
"Shade.optim.D8.r29.Rdata" 8 28645.6392340687 14848.3655605116 29856.7311210233 70.0475266113122 2.20567229250488 0.792866176220434 0.553416074839668 0.232325567777753 0.045013761974304 0.00502666824273001 0.000116174166711798 1 0.998807957479463 0.000990326406040234 0.000127966463031366 6.23447551195091e-05 1.09872852138075e-05 4.12464907008378e-07 5.14347732861658e-09 2.74735965336666e-12
"Shade.optim.D8.r3.Rdata" 8 28990.26125422 15020.6765705873 30201.3531411746 172.317949239016 0.510464856507769 0.153057943191202 0.0448245359201389 0.0272902896956237 0.000553267795830732 4.74206764012213e-05 2.05396199560821e-08 1 0.999990342907468 8.77539081602026e-06 7.88944616377694e-07 6.76653565951299e-08 2.50813589064915e-08 1.03087392540869e-11 7.57304015963543e-14 1.42075626007034e-20
"Shade.optim.D8.r30.Rdata" 8 28641.3619041757 14846.2268955652 29852.4537911304 152.961280953762 0.879607817301076 0.503776387665164 0.238189322915175 0.174277027575224 0.0982235530803233 0.00352267423912503 8.40150069135082e-08 1 0.999951950845054 3.3066959923485e-05 1.08465525371338e-05 2.42471493777793e-06 1.29806486955641e-06 4.12332330078001e-07 5.30348170651164e-10 3.01668416178603e-19
"Shade.optim.D8.r31.Rdata" 8 28556.4527750171 14803.7723309859 29767.5446619717 98.3763520564127 0.837489311530627 0.540433975178986 0.281721871878422 0.14430757405923 0.0618073794820844 0.00434658296196639 3.0984258511159e-06 1 0.999886611458425 7.2464928969569e-05 3.01755095402262e-05 8.19993586236302e-06 2.15153084415144e-06 3.9468442272662e-07 1.95193463990986e-09 9.91862656927143e-16
"Shade.optim.D8.r32.Rdata" 8 28690.5921914318 14870.8420391932 29901.6840783865 70.2851512053689 2.16337819434718 0.802198072721326 0.434358596260644 0.131878345634547 0.0192777709216089 0.00457615946059176 1.38651014058415e-06 1 0.998881782974031 0.000946350076864819 0.000130121827571988 3.81490535322722e-05 3.51668854444175e-06 7.51450808935665e-08 4.23437410155861e-09 3.88716545330776e-16
"Shade.optim.D8.r33.Rdata" 8 28834.9417206256 14943.0168037901 30046.0336075802 15.9354942520725 2.41709030480141 0.247938945545289 0.205146591782269 0.0382141018944376 0.028158663934631 0.0186455206320124 2.17186509858702e-05 1 0.977111391490927 0.0224801266252041 0.000236538860430459 0.000161935330806459 5.61901659857041e-06 3.05096404619342e-06 1.33771017198876e-06 1.81500862493295e-12
"Shade.optim.D8.r34.Rdata" 8 28899.0120789079 14975.0519829312 30110.1039658625 17.5205628469989 0.473391123687617 0.219341711248293 0.0700907527993826 0.029181696851082 0.00300307118668994 1.46823981845602e-05 2.19846468528515e-06 1 0.999095248299928 0.000729375224169025 0.00015658611199679 1.59894024942665e-05 2.77160840132231e-06 2.93522934214539e-08 7.01624558249625e-13 1.57307624764491e-14
"Shade.optim.D8.r35.Rdata" 8 28230.1142874701 14640.6030872124 29441.2061744247 39.4008441498305 9.68612557239566 4.17979034061983 1.83486362573477 1.45009168214191 0.87529350478898 0.468509053699929 0.000248681839877311 1 0.929500247656024 0.0561744264319413 0.01046037978476 0.00201579349493752 0.00125901057959688 0.000458718090996584 0.000131423924716105 3.70276884075591e-11
"Shade.optim.D8.r36.Rdata" 8 28619.7928886886 14835.4423878216 29830.8847756433 27.2684479485951 4.9532729588184 0.938564191296227 0.299418686666346 0.15053948535883 0.0882165897715171 0.0615267874546809 0.000883524529512612 1 0.966793090778664 0.0319004802359552 0.00114535643471406 0.000116565626133399 2.94654821983867e-05 1.01184322645991e-05 4.92199510790949e-06 1.01496232457136e-09
"Shade.optim.D8.r37.Rdata" 8 28500.9288334516 14776.0103602031 29712.0207204063 68.1298348823928 1.6418889292898 1.11313759683919 0.699493474474237 0.463798006393072 0.045338602032189 0.0263642380019527 0.000102855161273075 1 0.99900092362982 0.000580201391581761 0.000266679062697813 0.000105307317876286 4.62965865880509e-05 4.42412579287022e-07 1.49596579674676e-07 2.27689705789152e-12
"Shade.optim.D8.r38.Rdata" 8 28427.0237581601 14739.0578225574 29638.1156451148 114.077410544847 1.23112310936919 0.668594467617881 0.387463257074638 0.285861214146365 0.00105150652834559 0.000698792417880964 7.15923545576983e-05 1 0.999831395670674 0.00011644756937366 3.43441694415627e-05 1.1534227433296e-05 6.27824021993028e-06 8.49476575490335e-11 3.75166307684205e-11 3.93786435905018e-13
"Shade.optim.D8.r39.Rdata" 8 28409.5763124462 14730.3340997004 29620.6681994009 229.187453121788 1.1896440579546 0.573322689003832 0.383690574165173 0.283407639966366 0.259236610162198 0.0346890294473651 6.43385126150361e-06 1 0.999961166213703 2.69423539232909e-05 6.25748353720668e-06 2.80261678132731e-06 1.52906013095129e-06 1.27936399777148e-06 2.29079251539756e-08 7.88031341690644e-16
"Shade.optim.D8.r4.Rdata" 8 28399.0456404522 14725.0687637034 29610.1375274068 31.2919446835267 5.26026886334365 0.665486051857379 0.52891205097712 0.395846911724954 0.186074780900298 0.0438337954584951 0.00053503433433872 1 0.971634173325656 0.027457029992046 0.000439456191911878 0.000277590499180607 0.000155486323738851 3.43567999279412e-05 1.9065834848614e-06 2.84054045168537e-10
"Shade.optim.D8.r40.Rdata" 8 28376.6972941379 14713.8945905463 29587.7891810926 36.6766240865178 16.0786552743937 0.641249595619405 0.628911490053742 0.200886502183913 0.0903869693326721 0.0533729876707198 0.000135535144105093 2 0.83834702079885 0.161118186658125 0.000256270918677644 0.000246504116260207 2.51505004482994e-05 5.09162918077384e-06 1.7753670095151e-06 1.14485098199374e-11
"Shade.optim.D8.r41.Rdata" 8 28451.4609580938 14751.2764225242 29662.5528450484 222.041519039772 0.882563899827456 0.596436074321269 0.419308340113487 0.214394847397903 0.0458048858998649 0.00528429698398719 4.95744192891181e-07 1 0.999972445007912 1.57983587538493e-05 7.21518480686708e-06 3.56604364845784e-06 9.32284235528217e-07 4.2554281738944e-08 5.66361975998776e-10 4.98465292713409e-18
"Shade.optim.D8.r42.Rdata" 8 28388.4062621993 14719.749074577 29599.498149154 65.3121830134171 2.00809044983991 1.07627669079818 0.422204117680255 0.175920854146864 0.12535458295064 0.0473311986598781 4.90966594669434e-07 1 0.998731484101687 0.000944119314277762 0.000271211568487047 4.17354662904091e-05 7.24594429260859e-06 3.67909306347763e-06 5.24511901477462e-07 5.64370400653541e-17
"Shade.optim.D8.r43.Rdata" 8 30023.3011505725 15537.1965187636 31234.3930375272 4.39233508710816 0.682944532728914 0.00498074494433395 0.00385861472875543 0.00277749573681854 0.00197464035158563 0.00107211287617241 0.000397622416974028 1 0.976392321441903 0.0236050155817755 1.25551536429638e-06 7.53522563838733e-07 3.90427345631072e-07 1.97337417856687e-07 5.81720608917792e-08 8.00156887513522e-09
"Shade.optim.D8.r44.Rdata" 8 29473.3754331638 15262.2336600592 30684.4673201184 199.628589663408 0.638159604384392 0.209670071758541 0.111047063173941 0.0217435705517439 0.00232636409360647 0.0012772753957825 0.000162587194462716 1 0.999988356416689 1.02189926244098e-05 1.10311897165914e-06 3.0943085750568e-07 1.18634550719181e-08 1.35801584824865e-10 4.09372399867802e-11 6.6331854634411e-13
"Shade.optim.D8.r45.Rdata" 8 28347.9177891245 14699.5048380396 29559.0096760792 77.2430340494292 4.70011396956811 0.670898653128632 0.384345638125348 0.263004110455195 0.190056137577978 0.0286682066131868 0.000103861698292716 1 0.99619403213002 0.00368843441163266 7.51517550459586e-05 2.46643230828553e-05 1.15491589731765e-05 6.03099662421686e-06 1.37222819618609e-07 1.80109295144324e-12
"Shade.optim.D8.r46.Rdata" 8 29061.8885159655 15056.4902014601 30272.9804029201 181.893437923929 0.62393116837152 0.368731922821344 0.147654350815334 0.034264941164122 0.00366676357849913 0.00322467184147935 0.000150037301169902 1 0.999983429339058 1.17660882895523e-05 4.10941703170823e-06 6.58948141369011e-07 3.54861366997823e-08 4.06372731509682e-10 3.14289441258053e-10 6.80388912006454e-13
"Shade.optim.D8.r47.Rdata" 8 28803.5233587537 14927.3076228542 30014.6152457083 138.302069637083 1.23225907162206 0.355201351285147 0.180872137189605 0.0265159977764904 0.0181811869262439 8.10998901599742e-05 1.3838388248638e-05 1 0.999912260627717 7.9379540979998e-05 6.59559156258088e-06 1.71020383388424e-06 3.67553432634827e-08 1.72802093272488e-08 3.4383102917968e-13 1.0010956104858e-14
"Shade.optim.D8.r48.Rdata" 8 28569.4621574078 14810.2770221812 29780.5540443625 150.889374088562 0.97062803233444 0.528510107295661 0.176498111254329 0.0548369839694131 0.0452862376612186 0.00451650257526783 1.47306424388726e-07 1 0.999944763524304 4.13775103609189e-05 1.22677605582018e-05 1.3681660858842e-06 1.32070498656913e-07 9.00722847714928e-08 8.9590760011694e-10 9.53020125876958e-19
"Shade.optim.D8.r49.Rdata" 8 29497.9069240739 15274.4994055143 30708.9988110285 57.0543936533591 0.319797051383443 0.0207367682167222 0.0157895847563262 0.00525180121006367 0.00053021951164164 7.24387642880426e-05 1.72114925559252e-09 1 0.99996836631619 3.14164408961006e-05 1.32096168147042e-07 7.65860181964938e-08 8.47275465529896e-09 8.63613621444466e-11 1.61194470254881e-12 9.10007851994963e-22
"Shade.optim.D8.r5.Rdata" 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Shade.optim.D8.r50.Rdata" 8 28544.5971951086 14797.8445410316 29755.6890820632 75.4578326739708 1.06051765397333 0.982787259934379 0.74334084642534 0.286460168467743 0.0839943000749357 0.0322005262524356 1.02472986320003e-10 1 0.999520193287816 0.000197432535652238 0.000169551624200932 9.69971366511212e-05 1.44049383656126e-05 1.23846161152004e-06 1.82015702939498e-07 1.84332411220257e-24
"Shade.optim.D8.r6.Rdata" 8 28535.2079376314 14793.149912293 29746.299824586 262.650113633097 2.52831930220974 1.42265200588713 0.677431611598243 0.15732259206045 0.00960483770420247 0.000173394383772762 4.81947197353929e-06 1 0.999871001887434 9.26515368764084e-05 2.93350037615605e-05 6.6515016700602e-06 3.58732706142257e-07 1.33711527105407e-09 4.35771516996269e-13 3.3665704362147e-16
"Shade.optim.D8.r7.Rdata" 8 28793.7265620648 14922.4092245097 30004.8184490195 94.7223266816936 0.726961943171212 0.448270473879878 0.290747916926347 0.197830266150482 0.00867682280183042 0.0031196755558625 5.88767124768463e-05 1 0.999904919214749 5.88948530473011e-05 2.23941333068576e-05 9.42078764522342e-06 4.36153599710264e-06 8.39026054691888e-09 1.08460811807834e-09 3.8631457610985e-13
"Shade.optim.D8.r8.Rdata" 8 28293.5985303716 14672.3452086631 29504.6904173262 80.8653461883854 15.0492596816426 0.800973222095928 0.725816606659116 0.395161361336526 0.32135851222051 0.211502311727318 2.59038154895146e-07 1 0.966314843394463 0.033467557858925 9.48046730237963e-05 7.78480165196556e-05 2.3075052419876e-05 1.52606617591372e-05 6.61034288946213e-06 9.91565086013582e-18
"Shade.optim.D8.r9.Rdata" 8 28435.3927722375 14743.2423295961 29646.4846591921 90.254984061511 1.40620530803552 0.732542555415393 0.586345157309284 0.308264702777187 0.179484378312081 0.0238707783779346 0.00021590536127996 1 0.999633615981695 0.000242658735676857 6.58512741987901e-05 4.21895749325997e-05 1.16612757133493e-05 3.95322719934293e-06 6.99248632952634e-08 5.72038577473275e-12
